,step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
150369,12,0,286353.22,61415.0,347768.22,0.0,0.0,0
2778371,214,3,3630.64,221.0,0.0,0.0,0.0,0
313733,16,1,130433.33,0.0,0.0,740877.11,871310.43,0
4081805,301,1,56403.3,0.0,0.0,59319.18,115722.48,0
3874145,283,1,48816.57,0.0,0.0,65607.26,114423.83,0
2037882,180,0,58280.12,21675.0,79955.12,449874.8,391594.69,0
4951189,351,3,5316.98,455270.12,449953.15,0.0,0.0,0
2556440,206,3,14066.67,21214.0,7147.33,0.0,0.0,0
153473,12,1,209345.66,0.0,0.0,915962.28,1125307.94,0
4498489,325,0,137244.54,1069.0,138313.54,31375.63,0.0,0
3266230,251,1,52380.89,0.0,0.0,4177625.58,4230006.48,0
5075242,355,1,298137.74,0.0,0.0,311741.99,609879.73,0
1642150,157,3,2845.7,8384.0,5538.3,0.0,0.0,0
4191542,305,0,327232.46,8370983.32,8698215.79,559602.31,232369.85,0
5109284,355,1,204175.47,20735.0,0.0,658086.02,862261.49,0
6081867,520,0,156754.98,2185270.84,2342025.82,323811.02,167056.04,0
4004561,298,0,436221.74,4979149.18,5415370.92,463961.36,27739.62,0
1994338,179,0,370158.41,20596.0,390754.41,2578394.65,2208236.24,0
5704224,398,3,11350.3,0.0,0.0,0.0,0.0,0
197921,13,1,11980.08,931223.91,919243.83,609728.65,621708.73,0
2194317,185,0,367620.12,221664.0,589284.12,0.0,0.0,0
2856891,227,0,54654.67,47512.0,102166.67,0.0,0.0,0
1862835,164,0,10274.96,2815082.32,2825357.28,436061.07,425786.11,0
5802408,401,1,9949.77,0.0,0.0,68135.61,78085.38,0
1571570,155,0,100862.24,105803.0,206665.24,21344.0,0.0,0
1577316,155,0,212105.92,1109.0,213214.92,1192741.92,980636.01,0
4206185,305,1,220708.86,0.0,0.0,2075603.07,2296311.93,0
993999,45,3,7013.41,51658.0,44644.59,0.0,0.0,0
5699045,397,4,1483653.68,0.0,0.0,1755690.19,3239343.87,0
1492503,142,3,3148.89,104159.0,101010.11,0.0,0.0,0
5614393,395,4,2444876.02,0.0,0.0,12546103.02,15383849.91,0
767580,39,1,239086.46,404.0,0.0,1163545.09,1402631.54,0
810526,40,1,37620.93,237833.0,200212.07,0.0,37620.93,0
4043151,300,1,344993.93,340665.57,0.0,427499.46,772493.39,0
657564,35,0,132557.07,5455180.66,5587737.73,5638405.4,5505848.33,0
2497796,204,3,5189.69,9277.0,4087.31,0.0,0.0,0
1684376,159,1,206462.96,116429.0,0.0,0.0,206462.96,0
3986717,298,3,23650.99,105647.0,81996.01,0.0,0.0,0
3974996,297,1,83593.81,0.0,0.0,462677.75,546271.56,0
684188,36,3,10918.56,800921.27,790002.71,0.0,0.0,0
5810462,401,1,139135.38,0.0,0.0,2334686.07,2473821.45,0
3646551,275,4,881603.06,0.0,0.0,1312538.27,2194141.33,0
1895644,165,1,209463.9,14019.63,0.0,354505.31,563969.21,0
2098434,182,1,118002.28,204407.0,86404.72,0.0,118002.28,0
1265941,135,3,6956.69,0.0,0.0,0.0,0.0,0
2291714,187,3,3904.89,641965.91,638061.02,0.0,0.0,0
3727409,278,1,284475.5,0.0,0.0,382416.11,666891.62,0
2622703,208,1,364445.49,0.0,0.0,470257.27,834702.76,0
3233420,250,0,266152.96,671650.0,937802.96,1368587.95,1102434.99,0
331224,16,1,59824.67,0.0,0.0,541037.43,600862.11,0
3911192,284,0,213239.87,7974238.82,8187478.69,1147445.38,934205.51,0
3462054,257,3,14397.63,10568.0,0.0,0.0,0.0,0
1408441,139,1,372570.23,0.0,0.0,3259066.69,3631636.92,0
4928027,350,3,1137.81,34608.76,33470.95,0.0,0.0,0
4008191,298,4,448670.79,19803.0,0.0,292165.9,740836.7,0
4514386,325,3,13685.83,125.0,0.0,0.0,0.0,0
5147322,356,3,27252.89,193093.52,165840.63,0.0,0.0,0
5341347,374,3,33671.4,0.0,0.0,0.0,0.0,0
537758,21,1,257293.2,475.0,0.0,1075782.02,1333075.22,0
2282737,187,0,96756.8,664156.11,760912.91,509908.76,413151.96,0
11420,7,0,129812.6,31659.0,161471.6,0.0,1075149.48,0
6156610,548,1,29718.07,69958.0,40239.93,1299112.15,1328830.22,0
4769518,334,3,10442.74,0.0,0.0,0.0,0.0,0
2328,1,1,153596.45,711133.71,557537.26,1954368.93,2107965.39,0
5063206,354,4,135711.49,39795.94,0.0,2058546.6,2194258.1,0
5140723,356,4,1247651.32,14677.0,0.0,2193634.55,3441285.87,0
3673565,276,1,17787.48,15107.0,0.0,0.0,17787.48,0
1417754,139,1,139940.68,1749.0,0.0,6402379.99,6542320.67,0
5631436,395,1,87903.43,14779.54,0.0,121428.77,209332.2,0
1223347,133,1,228507.39,663.0,0.0,2986541.7,3476310.89,0
2339991,189,1,121389.52,0.0,0.0,2876294.36,2997683.87,0
2589929,207,1,290217.18,21162.0,0.0,1124277.35,1414494.52,0
5965305,406,1,38304.78,84788.09,46483.31,443762.58,482067.36,0
5322273,374,4,43645.69,0.0,0.0,503471.76,547117.45,0
3382961,255,0,86671.02,58799.0,145470.02,821555.8,734884.78,0
4487425,324,0,136448.31,6110588.01,6247036.32,2966036.84,2829588.53,0
3304325,252,4,194334.93,0.0,0.0,1621927.75,1816262.68,0
1912,1,3,4881.52,0.0,0.0,0.0,0.0,0
3829531,282,3,7803.81,497593.0,489789.19,0.0,0.0,0
766855,39,1,152317.2,1318.0,0.0,5725279.65,5877596.85,0
4467575,324,0,101880.26,2152858.14,2254738.4,1777814.08,1675933.82,0
1545810,154,3,2479.5,7004.0,4524.5,0.0,0.0,0
417553,18,3,25690.41,0.0,0.0,0.0,0.0,0
2809798,225,1,93336.93,0.0,0.0,172023.54,265360.47,0
268640,15,1,260360.84,30979.0,0.0,0.0,423604.04,0
2509172,205,1,220946.25,0.0,0.0,1389566.65,1610512.9,0
6148203,546,1,97326.39,0.0,0.0,5393178.1,5490504.48,0
2369247,191,4,661951.12,0.0,0.0,4464322.8,5126273.92,0
5066437,354,0,144684.78,49550.0,194234.78,272235.87,127551.08,0
1442082,140,3,12556.9,0.0,0.0,0.0,0.0,0
3423642,256,3,6130.3,0.0,0.0,0.0,0.0,0
3885736,283,3,4233.55,17140.06,12906.51,0.0,0.0,0
3677344,276,3,40432.5,0.0,0.0,0.0,0.0,0
1164512,132,1,577730.84,106719.0,0.0,160741.95,940859.57,0
5815517,401,1,328173.76,0.0,0.0,2886098.24,3214272.0,0
6264886,612,3,4349.13,59974.0,55624.87,0.0,0.0,0
962290,44,0,77137.25,122567.26,199704.52,132889.99,55752.74,0
5526140,381,3,8971.21,64261.0,55289.79,0.0,0.0,0
5133408,356,1,352020.66,5702.0,0.0,741192.77,1093213.43,0
2374460,191,3,2562.93,16790.0,14227.07,0.0,0.0,0
4221230,306,1,367235.98,558.0,0.0,139233.82,506469.8,0
5205614,370,1,174424.35,38184.44,0.0,164837.12,339261.47,0
4548388,327,0,225579.22,13457.0,239036.22,1010080.09,868081.02,0
774935,39,1,179995.9,346.0,0.0,0.0,179995.9,0
5258493,372,1,154477.29,0.0,0.0,320177.6,474654.89,0
4356596,309,1,187071.75,133440.0,0.0,0.0,187071.75,0
958817,44,3,14091.58,10116.0,0.0,0.0,0.0,0
4419877,322,3,42716.44,378.0,0.0,0.0,0.0,0
6263839,612,3,13982.98,0.0,0.0,0.0,0.0,0
1904373,165,3,5595.13,16475.0,10879.87,0.0,0.0,0
3860662,283,1,61145.65,38026.0,0.0,0.0,61145.65,0
2903703,228,3,20344.52,12762.0,0.0,0.0,0.0,0
6089747,522,4,2942278.45,10404.0,0.0,156201.09,3098479.55,0
141559,11,1,34641.21,0.0,0.0,651591.0,686232.21,0
3331187,253,1,28508.5,0.0,0.0,303386.41,331894.91,0
5886151,403,0,182128.81,2445817.3,2627946.1,2133769.99,1951641.19,0
1771473,162,3,11170.76,0.0,0.0,0.0,0.0,0
4039735,299,3,12282.27,215299.41,203017.13,0.0,0.0,0
857820,41,1,155120.39,0.0,0.0,7357379.07,7512499.46,0
512020,20,1,122683.32,0.0,0.0,191236.39,313919.71,0
2208112,186,1,31885.54,4130.41,0.0,577895.64,609781.18,0
1062092,119,1,73416.36,0.0,0.0,5159522.02,5232938.38,0
2588749,207,0,301073.67,8795990.97,9097064.64,4653954.07,4352880.4,0
5016531,353,1,138122.03,0.0,0.0,190970.64,329092.67,0
6227874,592,0,974.97,2281487.02,2282461.99,13849.03,12874.06,0
1495156,142,3,9690.24,61577.0,51886.76,0.0,0.0,0
176944,12,4,598281.76,0.0,0.0,4487422.75,5092115.06,0
562705,22,4,144999.08,67507.0,0.0,217209.82,362208.9,0
4122270,302,1,176745.99,243360.66,66614.66,896632.18,1073378.17,0
579935,33,1,456190.27,3164.0,0.0,1363322.87,1819513.14,0
5728438,399,3,29014.4,1063.0,0.0,0.0,0.0,0
4940865,350,1,330741.6,185.0,0.0,1122731.92,1453473.53,0
4957440,351,3,1939.34,77228.89,75289.55,0.0,0.0,0
5084789,355,3,6618.29,491111.12,484492.83,0.0,0.0,0
1156854,131,3,15.7,0.0,0.0,0.0,0.0,0
1814635,163,3,9960.59,0.0,0.0,0.0,0.0,0
5668039,396,0,343282.34,55188.0,398470.34,1040238.8,696956.45,0
5004886,353,3,11080.01,0.0,0.0,0.0,0.0,0
4484477,324,3,15497.14,0.0,0.0,0.0,0.0,0
2495165,204,1,142168.51,5062.0,0.0,149580.4,291748.9,0
1248570,134,0,145967.01,60660.96,206627.98,2138819.73,1992852.72,0
5944581,405,1,199952.03,0.0,0.0,1863627.42,2063579.45,0
2601969,208,4,797545.07,5968.0,0.0,259726.14,1057271.21,0
5964111,406,4,1008178.19,0.0,0.0,22616538.21,23624716.4,0
4864141,348,3,2037.21,260290.9,258253.69,0.0,0.0,0
2187422,185,1,347194.25,21443.0,0.0,277437.97,624632.22,0
5071,5,0,166437.13,968581.39,1135018.52,177248.23,10811.1,0
3700421,277,3,3529.07,53830.0,50300.93,0.0,0.0,0
2917460,229,3,24112.51,937.0,0.0,0.0,0.0,0
1173205,132,3,20611.98,0.0,0.0,0.0,0.0,0
6100843,524,1,423713.47,0.0,0.0,1775583.21,2199296.68,0
6324532,688,0,309053.47,37070.0,346123.47,215043.36,0.0,0
3258411,251,1,187646.87,0.0,0.0,718565.96,906212.83,0
3188697,240,3,7773.01,314974.0,307200.99,0.0,0.0,0
735519,38,3,8985.36,0.0,0.0,0.0,0.0,0
4422504,322,1,9415.11,50311.0,40895.89,0.0,9415.11,0
1584842,155,0,251228.28,35327.0,286555.28,238750.02,0.0,0
4785196,338,2,3060.81,50708.0,47647.19,377287.89,380348.7,0
2158275,184,3,1779.66,0.0,0.0,0.0,0.0,0
3241596,250,1,406844.07,0.0,0.0,4130267.33,4537111.4,0
5445333,379,1,177505.06,910.85,0.0,266612.85,444117.91,0
4914197,349,4,1931176.55,403467.7,0.0,2362206.14,4293382.69,0
1105961,130,0,45731.25,1914918.86,1960650.11,425940.7,380209.46,0
6237546,594,1,182826.31,151.0,0.0,0.0,182826.31,0
3141527,236,0,22777.65,697251.0,720028.65,0.0,0.0,0
203413,13,1,380468.39,13204.0,0.0,0.0,380468.39,0
2072323,182,1,170507.33,85184.0,0.0,174145.47,245844.2,0
5553555,383,3,8.39,0.0,0.0,0.0,0.0,0
6250078,596,1,13274.66,0.0,0.0,55364.69,68639.35,0
239020,14,1,274354.98,43574.09,0.0,38961.01,0.0,0
253064,14,3,22949.56,0.0,0.0,0.0,0.0,0
3832099,282,1,310612.06,0.0,0.0,321988.04,632600.1,0
1415326,139,1,548135.5,0.0,0.0,7685155.26,8233290.76,0
3735918,278,3,9004.71,0.0,0.0,0.0,0.0,0
1590855,156,4,1111294.44,0.0,0.0,4314985.13,5781492.81,0
824169,41,0,87402.86,30331.0,117733.86,1267114.89,1179712.03,0
1257622,134,1,138435.1,103388.0,0.0,412937.02,551372.12,0
3816786,281,1,305029.24,0.0,0.0,1744651.04,2049680.28,0
4965841,351,0,20218.87,15291576.95,15311795.83,853856.5,833637.63,0
1251801,134,1,41044.6,0.0,0.0,1174128.07,1215172.67,0
2527691,205,0,70365.18,159945.75,230310.92,925578.28,855213.1,0
4847568,347,0,158394.62,18606.0,177000.62,0.0,0.0,0
4704117,331,1,19130.21,90315.0,71184.79,2951133.16,5670689.93,0
2955584,230,0,1230.5,20208.0,21438.5,0.0,0.0,0
662889,36,1,187241.05,0.0,0.0,4068178.26,4255419.31,0
6203884,585,1,185683.35,154286.0,0.0,527330.87,713014.22,0
436105,18,1,44030.27,21326.0,0.0,70125.93,127848.8,0
3148074,236,1,25859.88,30489.0,4629.12,0.0,25859.88,0
2187328,185,1,414436.38,95928.28,0.0,9537244.1,9951680.48,0
149954,12,0,160020.29,194030.0,354050.29,0.0,0.0,0
4359161,309,3,6962.07,5249.0,0.0,0.0,0.0,0
4060096,300,0,335118.71,103.0,335221.71,527096.79,191978.08,0
4123925,302,1,155295.69,0.0,0.0,933767.37,1089063.06,0
1587795,155,0,81336.88,10664046.05,10745382.93,1575229.56,1493892.68,0
4864985,348,3,38325.49,0.0,0.0,0.0,0.0,0
4197093,305,3,13578.17,19350.0,5771.83,0.0,0.0,0
798220,40,1,207399.52,0.0,0.0,929056.61,1136456.13,0
4535573,326,3,26704.06,195214.0,168509.94,0.0,0.0,0
2994128,232,1,57175.51,39770.79,0.0,684353.24,741528.75,0
6084282,522,0,89506.86,7236.79,96743.65,1259288.4,1169781.55,0
5767757,400,3,14431.2,5943.34,0.0,0.0,0.0,0
4910014,349,0,234229.47,4216087.23,4450316.7,6591685.44,6357455.97,0
1917206,166,1,54528.26,0.0,0.0,178934.44,233462.7,0
3899856,284,4,3259184.52,0.0,0.0,6420072.83,9679257.35,0
4247270,306,3,33119.84,37702.0,4582.16,0.0,0.0,0
966271,44,4,778199.03,0.0,0.0,837351.21,1615550.24,0
6096042,522,3,2972.27,0.0,0.0,0.0,0.0,0
5421069,378,1,135624.51,0.0,0.0,346489.06,482113.57,0
5407453,378,1,53909.3,24480.0,0.0,4327081.67,4380990.98,0
5804519,401,4,1514913.43,0.0,0.0,2711639.52,4226552.95,0
2430223,202,1,93423.61,22203.0,0.0,594875.2,688298.82,0
1596932,156,3,1606.12,31423.63,29817.5,0.0,0.0,0
3632479,274,0,227472.75,491.0,227963.75,156722.26,0.0,0
560345,22,0,193470.16,1224.0,194694.16,2849132.07,2655661.91,0
2034279,180,0,409183.45,6441.0,415624.45,0.0,0.0,0
2970657,231,1,36477.37,40083.0,3605.63,2023766.66,2060244.03,0
1727552,160,3,16758.1,89174.0,72415.9,0.0,0.0,0
5501403,380,3,19942.38,90653.0,70710.62,0.0,0.0,0
588533,33,1,123582.96,62980.0,0.0,1289875.65,1413458.61,0
4101545,301,1,304894.71,53828.0,0.0,31574.97,336469.69,0
5276738,372,0,157926.06,25381753.0,25539679.06,4431920.36,4273994.3,0
1303933,136,3,10474.69,154505.0,144030.31,0.0,0.0,0
4761471,334,1,8371.62,0.0,0.0,1209823.19,1218194.81,0
4872083,348,4,809417.17,0.0,0.0,2024168.16,2833585.33,0
5200136,369,1,48427.81,0.0,0.0,112300.02,160727.83,0
3730333,278,0,154947.27,2159708.27,2314655.54,763745.81,608798.54,0
5429616,378,0,50027.67,15588664.93,15638692.6,12461936.87,12411909.19,0
2091880,182,1,443086.48,0.0,0.0,508053.69,1216658.79,0
2796502,216,1,96533.86,707.0,0.0,0.0,96533.86,0
1047469,95,3,1927.83,41196.0,39268.17,0.0,0.0,0
751709,38,1,253286.24,46280.82,0.0,455771.02,709057.26,0
4183619,304,3,12087.61,0.0,0.0,0.0,0.0,0
805961,40,4,22001.7,10355.0,0.0,0.0,22001.7,0
3067150,235,1,167082.06,0.0,0.0,2207682.57,2374764.63,0
2957376,230,1,256931.42,0.0,0.0,4378550.83,4635482.26,0
2118845,183,1,283155.41,221717.77,0.0,931258.01,1214413.42,0
562671,22,3,250.08,677401.0,677150.92,0.0,0.0,0
4825418,346,1,91281.33,0.0,0.0,682062.23,773343.56,0
1667223,158,1,52897.8,0.0,0.0,101953.14,154850.94,0
1361753,138,1,223614.99,0.0,0.0,5031321.24,5254936.23,0
6239810,595,3,15834.74,41573.0,25738.26,0.0,0.0,0
6141083,544,3,20226.48,1054479.21,1034252.74,0.0,0.0,0
2287713,187,3,5847.97,0.0,0.0,0.0,0.0,0
1021722,47,1,215091.14,9256.0,0.0,424380.24,639471.38,0
707868,37,0,364166.89,110236.0,474402.89,225097.57,0.0,0
2167657,185,1,223203.66,20135.0,0.0,4239973.18,4463176.84,0
1136910,131,0,239868.57,18899591.91,19139460.47,255299.18,15430.61,0
5758837,400,3,16780.78,12315.0,0.0,0.0,0.0,0
2626722,209,3,6049.59,599722.0,593672.41,0.0,0.0,0
5821830,402,1,473839.08,0.0,0.0,1399589.62,2191942.82,0
5940505,404,1,94789.27,59830.0,0.0,0.0,94789.27,0
2663177,210,0,32325.29,10583.0,42908.29,509143.29,476818.0,0
3113834,235,4,1333647.52,0.0,0.0,4667116.69,6000764.21,0
3869289,283,1,27690.91,30128.0,2437.09,0.0,27690.91,0
6256810,598,3,77.75,6937.0,6859.25,0.0,0.0,0
3967275,297,1,66285.24,0.0,0.0,277928.46,344213.7,0
5910489,404,4,860696.38,40285.0,0.0,0.0,860696.38,0
2801933,225,1,114985.72,0.0,0.0,316689.95,431675.67,0
3047529,234,3,25575.07,102260.0,76684.93,0.0,0.0,0
6263703,612,1,118756.45,0.0,0.0,1288009.42,1406765.86,0
2597307,208,1,102881.88,17242.0,0.0,198152.05,301033.93,0
12868,7,1,287634.02,17889.13,0.0,5827219.22,8663416.6,0
5566029,393,0,79487.03,4609149.92,4688636.94,1034593.23,955106.2,0
1686921,159,3,2907.32,45010.15,42102.83,0.0,0.0,0
2156585,184,1,192994.39,105798.0,0.0,3630858.31,3823852.71,0
397998,18,3,16304.5,51808.0,35503.5,0.0,0.0,0
3560947,260,0,24737.67,24068685.26,24093422.93,1919453.59,1894715.92,0
130994,11,3,5566.86,89599.0,84032.14,0.0,0.0,0
5036478,354,3,25101.72,0.0,0.0,0.0,0.0,0
4642128,330,3,3641.35,33115.0,29473.65,0.0,0.0,0
2403069,202,0,310966.39,2219740.53,2530706.91,599629.46,288663.08,0
5556483,383,3,2266.39,0.0,0.0,0.0,0.0,0
2733199,212,3,7022.4,866.0,0.0,0.0,0.0,0
2485086,204,1,45782.26,107439.0,61656.74,36592.07,82374.32,0
2053743,181,4,1614610.89,1878.0,0.0,0.0,1614610.89,0
1084432,129,3,4892.22,0.0,0.0,0.0,0.0,0
6307362,684,1,339377.37,0.0,0.0,666270.63,1005648.0,0
418865,18,3,19325.23,81716.58,62391.35,0.0,0.0,0
2508665,205,0,93481.6,340441.15,433922.75,2860063.16,2766581.56,0
1832514,163,3,2442.96,1535.0,0.0,0.0,0.0,0
3425915,256,1,252901.58,62928.0,0.0,0.0,252901.58,0
4777911,335,0,98932.38,1609496.52,1708428.9,3484293.51,3385361.13,0
5535700,381,4,325624.69,15840.0,0.0,0.0,325624.69,0
3575338,261,3,6566.13,0.0,0.0,0.0,0.0,0
1704486,160,0,224513.15,150.0,224663.15,15781.77,0.0,0
2418080,202,1,302922.17,0.0,0.0,509132.65,1315321.63,0
2723290,211,0,31254.31,9588257.83,9619512.14,70211.65,38957.35,0
4079349,301,4,288881.58,0.0,0.0,1545956.64,1834838.22,0
828165,41,1,54015.72,60586.0,6570.28,668327.76,722343.48,0
6320609,687,1,371548.21,0.0,0.0,542029.42,913577.63,0
2288300,187,1,146441.86,34016.0,0.0,25173.06,171614.92,0
4194957,305,1,264205.07,13310.0,0.0,19546.0,283751.07,0
1166825,132,3,24853.12,6653.6,0.0,0.0,0.0,0
220790,14,0,105025.39,3624330.79,3729356.18,530044.45,144098.65,0
2807506,225,3,12037.54,0.0,0.0,0.0,0.0,0
425736,18,1,19715.39,10115.0,0.0,80219.77,0.0,0
2634727,209,3,8072.02,36666.17,28594.15,0.0,0.0,0
14165,8,0,109950.3,4613698.16,4723648.46,982588.16,114686.09,0
5684305,397,1,263633.0,0.0,0.0,1790320.43,2053953.43,0
1613806,156,3,12403.14,0.0,0.0,0.0,0.0,0
2211230,186,1,392581.84,0.0,0.0,698117.46,1090699.3,0
187676,13,0,64905.65,7106347.44,7171253.08,546049.79,468763.1,0
1400652,139,3,2582.78,0.0,0.0,0.0,0.0,0
235504,14,1,163115.52,51392.0,0.0,0.0,222010.79,0
1473946,141,3,18908.79,0.0,0.0,0.0,0.0,0
4845183,347,1,126575.4,0.0,0.0,206267.1,332842.5,0
1151570,131,3,39737.36,26855.0,0.0,0.0,0.0,0
3521573,259,0,181920.06,17044922.18,17226842.23,2733844.29,2551924.24,0
5614312,395,2,1255.68,0.0,0.0,3182492.4,3183748.08,0
5596659,394,0,255831.88,11725954.71,11981786.59,45417946.05,45162114.17,0
1752618,161,1,29288.93,0.0,0.0,590642.07,322735.01,0
1997616,179,1,221687.13,10398.0,0.0,0.0,221687.13,0
5678266,397,1,82386.26,0.0,0.0,185482.86,267869.12,0
5769433,400,4,27060.18,50675.0,23614.82,1183283.63,1210343.81,0
6203742,585,3,1881.65,21705.0,19823.35,0.0,0.0,0
1214020,133,0,32860.3,273816.55,306676.84,2294118.63,2261258.34,0
5886377,403,1,399104.54,0.0,0.0,1826515.83,2225620.36,0
1238502,134,3,60521.63,30649.0,0.0,0.0,0.0,0
1423569,139,1,146885.73,15471.0,0.0,0.0,146885.73,0
1317074,136,1,598564.53,74144.0,0.0,2116778.27,2715342.8,0
2356222,190,0,26566.25,7291902.48,7318468.73,5577749.1,5551182.85,0
4918883,350,3,38363.6,6005.0,0.0,0.0,0.0,0
3491685,258,3,15791.75,0.0,0.0,0.0,0.0,0
2964665,231,1,315999.02,191.0,0.0,5129492.12,5445491.14,0
3680299,276,0,12138.46,5777808.96,5789947.42,1008239.03,996100.57,0
2636931,209,1,416248.61,0.0,0.0,1353569.19,1769817.8,0
4409566,322,3,46924.26,444000.62,397076.36,0.0,0.0,0
3658955,275,2,3903.77,0.0,0.0,92626.65,96530.41,0
3365414,254,0,264178.76,5280443.71,5544622.48,1546697.77,1282519.01,0
2703920,211,1,133012.53,175097.0,42084.47,653233.92,786246.45,0
414995,18,3,7636.65,0.0,0.0,0.0,0.0,0
4020970,299,0,6067.96,5251685.95,5257753.9,6899117.7,6893049.74,0
2786439,215,3,6565.03,50903.0,44337.97,0.0,0.0,0
354334,17,1,182265.92,34778.0,0.0,6374425.18,6556691.1,0
568437,23,3,1767.87,0.0,0.0,0.0,0.0,0
2839879,226,0,388032.53,17478187.74,17866220.27,613129.09,225096.56,0
2257409,187,1,1217.65,226933.0,225715.35,13415.9,14633.54,0
115099,11,1,192929.48,0.0,0.0,520136.46,405762.22,0
4658030,330,1,326164.33,0.0,0.0,2605115.43,2931279.76,0
2380153,193,3,52660.39,100628.0,47967.61,0.0,0.0,0
2630388,209,3,2941.58,529.0,0.0,0.0,0.0,0
1224075,133,3,12074.18,0.0,0.0,0.0,0.0,0
2694319,211,0,281977.02,20973.0,302950.02,0.0,0.0,0
1037664,94,3,6701.2,18751.0,12049.8,0.0,0.0,0
4211720,305,0,119746.76,1536.0,121282.76,0.0,0.0,0
6261156,610,3,5589.85,0.0,0.0,0.0,0.0,0
4368148,310,3,21904.16,6871.0,0.0,0.0,0.0,0
1870342,164,3,7728.1,620.0,0.0,0.0,0.0,0
3166683,237,0,81165.51,56745.0,137910.51,0.0,0.0,0
4949784,351,0,125753.83,5863656.54,5989410.37,295929.0,170175.18,0
1050429,95,0,248344.03,3700764.22,3949108.24,688317.99,439973.97,0
3962258,297,4,31479113.67,0.0,0.0,44341934.85,75821048.52,0
3487406,258,1,124010.2,10683.0,0.0,0.0,124010.2,0
1507619,144,3,4402.78,0.0,0.0,0.0,0.0,0
57959,9,3,2268.12,0.0,0.0,0.0,0.0,0
2099040,182,3,6549.75,36765.0,30215.25,0.0,0.0,0
2600917,208,1,58534.06,72041.0,13506.94,9273754.89,9332288.95,0
6225716,590,3,15148.21,0.0,0.0,0.0,0.0,0
1660289,158,1,67993.79,0.0,0.0,802939.99,870933.78,0
794244,40,3,5656.44,94970.33,89313.89,0.0,0.0,0
3276962,251,3,17249.71,0.0,0.0,0.0,0.0,0
1461032,140,4,360042.92,112140.0,0.0,7012782.52,7372825.44,0
5027147,353,0,28739.93,5052964.45,5081704.38,162238.03,133498.1,0
6064460,505,4,245841.83,92.0,0.0,2542137.22,2787979.05,0
1669553,158,1,137367.1,0.0,0.0,197065.04,334432.14,0
3783144,280,3,15183.53,0.0,0.0,0.0,0.0,0
4516051,325,0,125457.55,675628.93,801086.47,1643678.05,1518220.5,0
1056205,96,3,23534.08,0.0,0.0,0.0,0.0,0
914852,43,1,39080.64,106741.0,67660.36,736677.46,775758.1,0
4700447,331,0,222781.27,30764.0,253545.27,0.0,0.0,0
3175546,238,3,5024.64,59418.0,54393.36,0.0,0.0,0
3765602,279,0,142196.24,18492.0,160688.24,15951.19,0.0,0
633616,35,0,443417.17,144816.0,588233.17,1154153.16,710735.99,0
692350,36,3,28069.24,504910.0,476840.76,0.0,0.0,0
3115173,236,1,72251.23,11137.0,0.0,58787.09,131038.32,0
3736465,278,3,9122.78,132019.0,122896.22,0.0,0.0,0
1166315,132,1,430474.78,0.0,0.0,848716.44,1279191.23,0
1622725,157,3,16595.89,0.0,0.0,0.0,0.0,0
2645998,209,1,86044.4,0.0,0.0,3130057.04,3216101.44,0
5740348,399,1,144076.82,0.0,0.0,2447791.27,2591868.09,0
2603283,208,0,429033.34,449.0,429482.34,217084.64,0.0,0
3170850,238,3,2404.58,10170.0,7765.42,0.0,0.0,0
3046197,234,0,422669.27,7523014.79,7945684.05,1501664.27,1078995.0,0
3043600,234,1,85473.01,1012.0,0.0,0.0,85473.01,0
2614737,208,0,95065.05,2758332.14,2853397.19,101912.23,6847.18,0
4937874,350,3,26521.92,0.0,0.0,0.0,0.0,0
2857314,227,1,41885.5,0.0,0.0,45729.37,87614.87,0
619699,34,3,10270.56,0.0,0.0,0.0,0.0,0
5639585,396,1,260592.67,59470.0,0.0,4777402.78,5037995.45,0
6317845,687,3,11403.21,0.0,0.0,0.0,0.0,0
1090505,129,1,349610.55,20633.0,0.0,0.0,31520.62,0
4174051,304,1,149093.06,841489.0,692395.94,0.0,149093.06,0
3390391,255,4,524075.46,0.0,0.0,1405887.94,1929963.4,0
2231777,186,0,175459.17,9388087.24,9563546.41,1997348.27,1821889.1,0
573653,24,3,3130.56,52842.0,49711.44,0.0,0.0,0
5318607,374,3,16948.58,0.0,0.0,0.0,0.0,0
681250,36,4,293107.68,31204.0,0.0,7443802.53,7736910.21,0
3815644,281,3,6315.71,318699.61,312383.89,0.0,0.0,0
290445,15,3,18290.61,0.0,0.0,0.0,0.0,0
1984735,179,3,22555.95,314496.0,291940.05,0.0,0.0,0
4517312,325,1,5218.85,34975.0,29756.15,261946.37,267165.22,0
5253584,371,3,2910.77,1703.06,0.0,0.0,0.0,0
656964,35,3,9206.45,8426.11,0.0,0.0,0.0,0
492681,20,0,178413.7,7725587.93,7904001.62,2996584.95,2860266.53,0
5443230,378,3,15565.36,312400.64,296835.28,0.0,0.0,0
1136993,131,1,220260.13,578816.0,358555.87,31957.05,252217.18,0
5750257,399,0,118971.19,23734.0,142705.19,0.0,0.0,0
4634818,330,1,181471.54,0.0,0.0,441294.23,622765.77,0
4873724,348,1,273265.73,72637.0,0.0,998154.11,1271419.83,0
1913475,166,4,839747.62,0.0,0.0,4267035.83,5106783.45,0
1588424,155,1,102107.2,0.0,0.0,1068666.93,1170774.13,0
4447386,323,1,181099.18,57251.0,0.0,0.0,181099.18,0
